,SYMBOL,SERIES,OPEN_day2cm,HIGH_day2cm,LOW_day2cm,CLOSE_day2cm,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP_day2cm,TOTALTRADES,ISIN,INSTRUMENT,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN_day2fo,HIGH_day2fo,LOW_day2fo,CLOSE_day2fo,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP_day2fo,ACTUAL BASIS,ACTUAL BASIS %,DAYS TO EXPIRE,FV
19498,OFSS,EQ,3919.9,3968.0,3853.9,3946.35,3940.0,3896.45,99808.0,391710460.6,2015-11-06,5560.0,INE881D01027,FUTSTK,2015-12-31,0.0,XX,3980.0,3980.0,3980.0,3980.0,3980.0,1.0,5.97,1200.0,0.0,2015-11-06,0.00845477386935,0.845477386935,55,3988.0678307
19499,OFSS,EQ,3919.9,3968.0,3853.9,3946.35,3940.0,3896.45,99808.0,391710460.6,2015-11-06,5560.0,INE881D01027,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,3958.35,4012.9,0.0,0.0,0.0,0.0,2015-11-06,0.0165840165466,1.65840165466,83,4009.47511308
19718,OIL,EQ,403.5,404.7,398.1,402.05,404.7,404.8,195592.0,78495312.05,2015-11-06,5322.0,INE274J01014,FUTSTK,2015-11-26,0.0,XX,401.85,401.85,395.2,399.1,399.1,156.0,745.63,1995600.0,18000.0,2015-11-06,-0.00739163117013,-0.739163117013,20,403.590347249
19719,OIL,EQ,403.5,404.7,398.1,402.05,404.7,404.8,195592.0,78495312.05,2015-11-06,5322.0,INE274J01014,FUTSTK,2015-12-31,0.0,XX,400.3,400.3,400.3,400.3,400.3,1.0,4.8,9600.0,1200.0,2015-11-06,-0.00437172120909,-0.437172120909,55,406.300168848
19720,OIL,EQ,403.5,404.7,398.1,402.05,404.7,404.8,195592.0,78495312.05,2015-11-06,5322.0,INE274J01014,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,410.65,408.85,0.0,0.0,0.0,0.0,2015-11-06,0.016632016632,1.6632016632,83,408.48112033
19896,ONGC,EQ,248.7,256.6,248.0,251.45,252.0,250.65,4009592.0,1010536641.85,2015-11-06,27705.0,INE213A01029,FUTSTK,2015-11-26,0.0,XX,245.9,251.8,245.1,247.3,247.3,2162.0,10728.47,13510000.0,-136000.0,2015-11-06,-0.0167812373635,-1.67812373635,20,252.413363551
19897,ONGC,EQ,248.7,256.6,248.0,251.45,252.0,250.65,4009592.0,1010536641.85,2015-11-06,27705.0,INE213A01029,FUTSTK,2015-12-31,0.0,XX,247.0,252.45,247.0,247.75,247.75,27.0,134.6,502000.0,12000.0,2015-11-06,-0.0149344096872,-1.49344096872,55,254.108139427
19898,ONGC,EQ,248.7,256.6,248.0,251.45,252.0,250.65,4009592.0,1010536641.85,2015-11-06,27705.0,INE213A01029,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,250.35,255.7,0.0,0.0,2000.0,0.0,2015-11-06,0.0166210402816,1.66210402816,83,255.472149501
20117,ORIENTBANK,EQ,141.4,149.8,140.8,145.1,145.2,141.35,3551504.0,517297396.25,2015-11-06,25762.0,INE141A01014,FUTSTK,2015-11-26,0.0,XX,141.05,150.4,141.05,145.85,145.85,3724.0,16353.61,8910000.0,141000.0,2015-11-06,0.00514226945492,0.514226945492,20,145.655911916
20118,ORIENTBANK,EQ,141.4,149.8,140.8,145.1,145.2,141.35,3551504.0,517297396.25,2015-11-06,25762.0,INE141A01014,FUTSTK,2015-12-31,0.0,XX,143.1,149.1,143.1,145.65,146.75,36.0,159.36,162000.0,-6000.0,2015-11-06,0.0112436115843,1.12436115843,55,146.633887576
20119,ORIENTBANK,EQ,141.4,149.8,140.8,145.1,145.2,141.35,3551504.0,517297396.25,2015-11-06,25762.0,INE141A01014,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,134.75,147.55,0.0,0.0,6000.0,0.0,2015-11-06,0.0166045408336,1.66045408336,83,147.420993806
20268,PAGEIND,EQ,13685.3,13714.1,13260.0,13473.15,13538.75,13603.35,3687.0,49677043.6,2015-11-06,987.0,INE761H01022,FUTSTK,2015-11-26,0.0,XX,13724.95,13748.05,13161.0,13465.75,13465.75,81.0,545.96,40150.0,-250.0,2015-11-06,-0.000549542357462,-0.0549542357462,20,13524.7687776
20269,PAGEIND,EQ,13685.3,13714.1,13260.0,13473.15,13538.75,13603.35,3687.0,49677043.6,2015-11-06,987.0,INE761H01022,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,13690.65,13623.2,0.0,0.0,150.0,0.0,2015-11-06,0.0110142991368,1.10142991368,55,13615.5779627
20270,PAGEIND,EQ,13685.3,13714.1,13260.0,13473.15,13538.75,13603.35,3687.0,49677043.6,2015-11-06,987.0,INE761H01022,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,14559.45,13700.25,0.0,0.0,0.0,0.0,2015-11-06,0.0165763398478,1.65763398478,83,13688.6641123
20615,PETRONET,EQ,202.0,205.0,200.0,201.4,202.0,202.25,733843.0,148672521.95,2015-11-06,9446.0,INE347G01014,FUTSTK,2015-11-26,0.0,XX,201.95,203.9,199.2,201.35,201.35,233.0,1406.69,3477000.0,3000.0,2015-11-06,-0.000248323814254,-0.0248323814254,20,202.171610337
20616,PETRONET,EQ,202.0,205.0,200.0,201.4,202.0,202.25,733843.0,148672521.95,2015-11-06,9446.0,INE347G01014,FUTSTK,2015-12-31,0.0,XX,200.8,200.8,198.9,198.9,203.65,2.0,11.99,12000.0,0.0,2015-11-06,0.0110483672968,1.10483672968,55,203.529048641
20617,PETRONET,EQ,202.0,205.0,200.0,201.4,202.0,202.25,733843.0,148672521.95,2015-11-06,9446.0,INE347G01014,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,197.5,204.8,0.0,0.0,0.0,0.0,2015-11-06,0.0166015625,1.66015625,83,204.621558598
20768,PFC,EQ,247.0,247.0,223.55,232.1,232.45,251.85,6006820.0,1397329852.95,2015-11-06,52371.0,INE134E01011,FUTSTK,2015-11-26,0.0,XX,244.7,245.0,224.6,232.6,232.6,6196.0,28967.2,12344000.0,46000.0,2015-11-06,0.00214961306965,0.214961306965,20,232.989229192
20769,PFC,EQ,247.0,247.0,223.55,232.1,232.45,251.85,6006820.0,1397329852.95,2015-11-06,52371.0,INE134E01011,FUTSTK,2015-12-31,0.0,XX,242.5,243.0,228.3,233.2,233.2,105.0,494.92,222000.0,82000.0,2015-11-06,0.00471698113208,0.471698113208,55,234.553585846
20770,PFC,EQ,247.0,247.0,223.55,232.1,232.45,251.85,6006820.0,1397329852.95,2015-11-06,52371.0,INE134E01011,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,250.0,236.05,0.0,0.0,22000.0,0.0,2015-11-06,0.0167337428511,1.67337428511,83,235.812630341
20907,PIDILITIND,EQ,548.0,550.85,536.4,540.2,540.0,547.2,244921.0,132955027.05,2015-11-06,10754.0,INE318A01026,FUTSTK,2015-11-26,0.0,XX,550.95,553.5,539.5,543.6,543.6,255.0,1391.62,707000.0,22000.0,2015-11-06,0.00625459896983,0.625459896983,20,542.269632096
20908,PIDILITIND,EQ,548.0,550.85,536.4,540.2,540.0,547.2,244921.0,132955027.05,2015-11-06,10754.0,INE318A01026,FUTSTK,2015-12-31,0.0,XX,543.05,543.05,543.0,543.0,546.25,2.0,10.86,12000.0,0.0,2015-11-06,0.0110755148741,1.10755148741,55,545.910586274
20909,PIDILITIND,EQ,548.0,550.85,536.4,540.2,540.0,547.2,244921.0,132955027.05,2015-11-06,10754.0,INE318A01026,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,580.05,549.3,0.0,0.0,0.0,0.0,2015-11-06,0.0165665392317,1.65665392317,83,548.840943171
21046,PNB,EQ,131.0,135.45,128.6,132.9,132.8,129.6,13582215.0,1802323190.2,2015-11-06,75673.0,INE160A01022,FUTSTK,2015-11-26,0.0,XX,129.0,136.1,128.8,133.65,133.65,11869.0,63330.51,23684000.0,92000.0,2015-11-06,0.00561167227834,0.561167227834,20,133.409170873
21047,PNB,EQ,131.0,135.45,128.6,132.9,132.8,129.6,13582215.0,1802323190.2,2015-11-06,75673.0,INE160A01022,FUTSTK,2015-12-31,0.0,XX,130.3,135.95,129.55,134.3,134.3,135.0,720.71,488000.0,88000.0,2015-11-06,0.0104244229337,1.04244229337,55,134.304918393
21048,PNB,EQ,131.0,135.45,128.6,132.9,132.8,129.6,13582215.0,1802323190.2,2015-11-06,75673.0,INE160A01022,FUTSTK,2016-01-28,0.0,XX,135.4,136.0,135.0,136.0,135.15,3.0,16.25,20000.0,0.0,2015-11-06,0.0166481687014,1.66481687014,83,135.025844775
21186,POWERGRID,EQ,132.4,132.5,129.05,131.3,131.25,130.95,2373641.0,310559557.2,2015-11-06,13834.0,INE752E01010,FUTSTK,2015-11-26,0.0,XX,132.6,132.7,129.4,131.5,131.5,1016.0,5327.47,18172000.0,32000.0,2015-11-06,0.00152091254753,0.152091254753,20,131.8030409
21187,POWERGRID,EQ,132.4,132.5,129.05,131.3,131.25,130.95,2373641.0,310559557.2,2015-11-06,13834.0,INE752E01010,FUTSTK,2015-12-31,0.0,XX,132.75,132.8,130.05,131.5,132.8,14.0,73.77,244000.0,12000.0,2015-11-06,0.0112951807229,1.12951807229,55,132.688004402
21188,POWERGRID,EQ,132.4,132.5,129.05,131.3,131.25,130.95,2373641.0,310559557.2,2015-11-06,13834.0,INE752E01010,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,130.55,133.55,0.0,0.0,0.0,0.0,2015-11-06,0.0168476226133,1.68476226133,83,133.400251459
21409,PTC,EQ,62.7,65.1,61.6,64.45,65.0,62.45,1626290.0,103398027.8,2015-11-06,6592.0,INE877F01012,FUTSTK,2015-11-26,0.0,XX,62.7,65.3,62.0,64.75,64.75,505.0,2575.12,10088000.0,-448000.0,2015-11-06,0.0046332046332,0.46332046332,20,64.6969229703
21410,PTC,EQ,62.7,65.1,61.6,64.45,65.0,62.45,1626290.0,103398027.8,2015-11-06,6592.0,INE877F01012,FUTSTK,2015-12-31,0.0,XX,64.0,64.0,64.0,64.0,65.2,1.0,5.12,24000.0,-8000.0,2015-11-06,0.0115030674847,1.15030674847,55,65.1313167075
21411,PTC,EQ,62.7,65.1,61.6,64.45,65.0,62.45,1626290.0,103398027.8,2015-11-06,6592.0,INE877F01012,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,64.65,65.55,0.0,0.0,0.0,0.0,2015-11-06,0.0167810831426,1.67810831426,83,65.4809307431
21551,RCOM,EQ,78.35,79.0,76.7,77.8,77.4,78.35,5472486.0,426207925.2,2015-11-06,23583.0,INE330H01018,FUTSTK,2015-11-26,0.0,XX,79.2,79.2,76.85,78.1,78.1,2059.0,12847.81,51136000.0,-56000.0,2015-11-06,0.00384122919334,0.384122919334,20,78.0980699316
21552,RCOM,EQ,78.35,79.0,76.7,77.8,77.4,78.35,5472486.0,426207925.2,2015-11-06,23583.0,INE330H01018,FUTSTK,2015-12-31,0.0,XX,78.15,78.9,77.0,78.0,78.0,30.0,187.33,1112000.0,0.0,2015-11-06,0.0025641025641,0.25641025641,55,78.6224428214
21553,RCOM,EQ,78.35,79.0,76.7,77.8,77.4,78.35,5472486.0,426207925.2,2015-11-06,23583.0,INE330H01018,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,77.8,79.15,0.0,0.0,0.0,0.0,2015-11-06,0.0170562223626,1.70562223626,83,79.0444749699
21697,RECLTD,EQ,260.8,260.8,231.85,238.3,238.35,266.15,7670094.0,1847439483.0,2015-11-06,78174.0,INE020B01018,FUTSTK,2015-11-26,0.0,XX,264.0,264.0,232.3,239.15,239.15,9440.0,45673.33,17576000.0,-768000.0,2015-11-06,0.00355425465189,0.355425465189,20,239.212982837
21698,RECLTD,EQ,260.8,260.8,231.85,238.3,238.35,266.15,7670094.0,1847439483.0,2015-11-06,78174.0,INE020B01018,FUTSTK,2015-12-31,0.0,XX,258.0,258.0,236.7,240.45,240.45,86.0,417.14,416000.0,46000.0,2015-11-06,0.00894156789353,0.894156789353,55,240.819127562
21699,RECLTD,EQ,260.8,260.8,231.85,238.3,238.35,266.15,7670094.0,1847439483.0,2015-11-06,78174.0,INE020B01018,FUTSTK,2016-01-28,0.0,XX,244.8,244.8,237.35,237.35,242.35,4.0,19.43,26000.0,0.0,2015-11-06,0.0167113678564,1.67113678564,83,242.111804439
22212,RELCAPITAL,EQ,420.1,423.75,406.15,409.9,409.55,421.0,2131663.0,876007049.15,2015-11-06,32692.0,INE013A01015,FUTSTK,2015-11-26,0.0,XX,420.0,425.4,408.35,412.1,412.1,6328.0,39185.2,8418000.0,-186000.0,2015-11-06,0.00533851007037,0.533851007037,20,411.470422429
22213,RELCAPITAL,EQ,420.1,423.75,406.15,409.9,409.55,421.0,2131663.0,876007049.15,2015-11-06,32692.0,INE013A01015,FUTSTK,2015-12-31,0.0,XX,425.0,427.0,410.5,414.0,414.0,89.0,554.94,157500.0,13500.0,2015-11-06,0.00990338164251,0.990338164251,55,414.233153117
22214,RELCAPITAL,EQ,420.1,423.75,406.15,409.9,409.55,421.0,2131663.0,876007049.15,2015-11-06,32692.0,INE013A01015,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,417.5,416.85,0.0,0.0,0.0,0.0,2015-11-06,0.0166726640278,1.66726640278,83,416.456687534
22338,RELIANCE,EQ,939.45,954.75,937.9,952.4,951.8,936.6,1912599.0,1814038443.4,2015-11-06,71989.0,INE002A01018,FUTSTK,2015-11-26,0.0,XX,943.95,957.25,942.3,954.7,954.7,6987.0,33215.89,23587500.0,-327000.0,2015-11-06,0.0024091337593,0.24091337593,20,956.04886636
22339,RELIANCE,EQ,939.45,954.75,937.9,952.4,951.8,936.6,1912599.0,1814038443.4,2015-11-06,71989.0,INE002A01018,FUTSTK,2015-12-31,0.0,XX,946.05,962.95,945.8,960.45,960.45,166.0,794.62,275500.0,3000.0,2015-11-06,0.00838148784424,0.838148784424,55,962.468053254
22340,RELIANCE,EQ,939.45,954.75,937.9,952.4,951.8,936.6,1912599.0,1814038443.4,2015-11-06,71989.0,INE002A01018,FUTSTK,2016-01-28,0.0,XX,956.0,967.1,956.0,960.6,960.6,8.0,38.53,4000.0,1000.0,2015-11-06,0.0085363314595,0.85363314595,83,967.634421097
22522,RELINFRA,EQ,400.35,402.25,382.5,386.5,387.4,398.65,1453536.0,563808875.9,2015-11-06,22771.0,INE036A01016,FUTSTK,2015-11-26,0.0,XX,401.75,402.55,382.0,388.25,388.25,4865.0,24559.7,5161000.0,-154700.0,2015-11-06,0.00450740502254,0.450740502254,20,387.980771575
22523,RELINFRA,EQ,400.35,402.25,382.5,386.5,387.4,398.65,1453536.0,563808875.9,2015-11-06,22771.0,INE036A01016,FUTSTK,2015-12-31,0.0,XX,402.7,404.0,385.0,389.35,389.35,78.0,394.72,96200.0,9100.0,2015-11-06,0.00731989212791,0.731989212791,55,390.585785996
22524,RELINFRA,EQ,400.35,402.25,382.5,386.5,387.4,398.65,1453536.0,563808875.9,2015-11-06,22771.0,INE036A01016,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,395.6,393.05,0.0,0.0,2600.0,0.0,2015-11-06,0.0166645464954,1.66645464954,83,392.682385294
22665,RPOWER,EQ,52.25,52.4,47.25,48.5,48.25,51.4,8071645.0,394267653.95,2015-11-06,24125.0,INE614G01033,FUTSTK,2015-11-26,0.0,XX,52.0,52.0,47.0,48.25,48.25,1870.0,10924.34,50376000.0,132000.0,2015-11-06,-0.00518134715026,-0.518134715026,20,48.6858148031
22666,RPOWER,EQ,52.25,52.4,47.25,48.5,48.25,51.4,8071645.0,394267653.95,2015-11-06,24125.0,INE614G01033,FUTSTK,2015-12-31,0.0,XX,51.95,51.95,47.3,48.45,48.45,86.0,502.6,2964000.0,168000.0,2015-11-06,-0.00103199174407,-0.103199174407,55,49.0127053578
22667,RPOWER,EQ,52.25,52.4,47.25,48.5,48.25,51.4,8071645.0,394267653.95,2015-11-06,24125.0,INE614G01033,FUTSTK,2016-01-28,0.0,XX,48.25,48.3,48.25,48.3,49.35,2.0,11.58,48000.0,0.0,2015-11-06,0.0172239108409,1.72239108409,83,49.2757973784
22790,SAIL,EQ,48.9,49.3,46.6,47.05,47.0,49.05,10018303.0,478076179.7,2015-11-06,25111.0,INE114A01011,FUTSTK,2015-11-26,0.0,XX,48.9,49.25,46.6,47.1,47.1,2189.0,9397.16,33687000.0,1269000.0,2015-11-06,0.00106157112527,0.106157112527,20,47.2302595152
22791,SAIL,EQ,48.9,49.3,46.6,47.05,47.0,49.05,10018303.0,478076179.7,2015-11-06,25111.0,INE114A01011,FUTSTK,2015-12-31,0.0,XX,47.45,48.5,46.1,46.55,46.55,127.0,538.82,2772000.0,423000.0,2015-11-06,-0.0107411385607,-1.07411385607,55,47.5473770533
22792,SAIL,EQ,48.9,49.3,46.6,47.05,47.0,49.05,10018303.0,478076179.7,2015-11-06,25111.0,INE114A01011,FUTSTK,2016-01-28,0.0,XX,47.1,47.1,45.65,46.1,46.1,13.0,54.12,144000.0,81000.0,2015-11-06,-0.0206073752711,-2.06073752711,83,47.8026034362
22916,SBIN,EQ,235.6,244.8,233.0,243.0,243.9,233.9,30821077.0,7428582285.7,2015-11-06,205921.0,INE062A01020,FUTSTK,2015-11-26,0.0,XX,235.6,245.95,233.55,244.6,244.6,47657.0,230968.4,67600000.0,-312000.0,2015-11-06,0.00654129190515,0.654129190515,20,243.930989632
22917,SBIN,EQ,235.6,244.8,233.0,243.0,243.9,233.9,30821077.0,7428582285.7,2015-11-06,205921.0,INE062A01020,FUTSTK,2015-12-31,0.0,XX,237.0,246.9,235.2,245.7,245.7,782.0,3800.24,1412000.0,80000.0,2015-11-06,0.010989010989,1.0989010989,55,245.568812411
22918,SBIN,EQ,235.6,244.8,233.0,243.0,243.9,233.9,30821077.0,7428582285.7,2015-11-06,205921.0,INE062A01020,FUTSTK,2016-01-28,0.0,XX,237.7,247.5,237.7,247.35,247.35,41.0,199.67,122000.0,16000.0,2015-11-06,0.0175864160097,1.75864160097,83,246.886984803
23825,SIEMENS,EQ,1271.0,1284.5,1245.5,1258.3,1259.0,1273.05,149741.0,188266056.65,2015-11-06,7306.0,INE003A01024,FUTSTK,2015-11-26,0.0,XX,1283.05,1292.0,1250.5,1265.6,1265.6,1435.0,7247.96,1069600.0,4400.0,2015-11-06,0.00576801517067,0.576801517067,20,1263.12084055
23826,SIEMENS,EQ,1271.0,1284.5,1245.5,1258.3,1259.0,1273.05,149741.0,188266056.65,2015-11-06,7306.0,INE003A01024,FUTSTK,2015-12-31,0.0,XX,1267.65,1274.65,1263.2,1265.1,1272.35,13.0,65.93,10000.0,1600.0,2015-11-06,0.0110425590443,1.10425590443,55,1271.60179694
23827,SIEMENS,EQ,1271.0,1284.5,1245.5,1258.3,1259.0,1273.05,149741.0,188266056.65,2015-11-06,7306.0,INE003A01024,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1317.45,1279.55,0.0,0.0,800.0,0.0,2015-11-06,0.0166074010394,1.66074010394,83,1278.42754312
23970,SKSMICRO,EQ,428.0,441.4,422.9,439.6,439.2,428.05,1338661.0,580265130.2,2015-11-06,34416.0,INE180K01011,FUTSTK,2015-11-26,0.0,XX,430.55,442.0,424.65,440.65,440.65,2669.0,11591.43,7820000.0,-116000.0,2015-11-06,0.00238284352661,0.238284352661,20,441.28421005
23971,SKSMICRO,EQ,428.0,441.4,422.9,439.6,439.2,428.05,1338661.0,580265130.2,2015-11-06,34416.0,INE180K01011,FUTSTK,2015-12-31,0.0,XX,428.8,437.4,428.05,434.9,444.5,6.0,26.08,26000.0,0.0,2015-11-06,0.0110236220472,1.10236220472,55,444.247119078
23972,SKSMICRO,EQ,428.0,441.4,422.9,439.6,439.2,428.05,1338661.0,580265130.2,2015-11-06,34416.0,INE180K01011,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,441.45,447.05,0.0,0.0,0.0,0.0,2015-11-06,0.0166648025948,1.66648025948,83,446.631763455
24096,SOUTHBANK,EQ,20.55,20.6,20.4,20.5,20.55,20.55,1429709.0,29317938.15,2015-11-06,2897.0,INE683A01023,FUTSTK,2015-11-26,0.0,XX,20.65,20.65,20.45,20.65,20.65,72.0,326.06,20152000.0,-330000.0,2015-11-06,0.00726392251816,0.726392251816,20,20.5785402776
24097,SOUTHBANK,EQ,20.55,20.6,20.4,20.5,20.55,20.55,1429709.0,29317938.15,2015-11-06,2897.0,INE683A01023,FUTSTK,2015-12-31,0.0,XX,20.75,20.8,20.75,20.8,20.8,3.0,13.7,440000.0,44000.0,2015-11-06,0.0144230769231,1.44230769231,55,20.7167105121
24098,SOUTHBANK,EQ,20.55,20.6,20.4,20.5,20.55,20.55,1429709.0,29317938.15,2015-11-06,2897.0,INE683A01023,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,21.5,20.85,0.0,0.0,22000.0,0.0,2015-11-06,0.0167865707434,1.67865707434,83,20.8279143558
24192,SRF,EQ,1316.25,1326.0,1257.5,1291.95,1284.55,1317.75,174622.0,224861527.1,2015-11-06,10713.0,INE647A01010,FUTSTK,2015-11-26,0.0,XX,1319.95,1327.95,1260.0,1293.2,1293.2,977.0,5038.59,884400.0,-11600.0,2015-11-06,0.000966594494278,0.0966594494278,20,1296.89976154
24193,SRF,EQ,1316.25,1326.0,1257.5,1291.95,1284.55,1317.75,174622.0,224861527.1,2015-11-06,10713.0,INE647A01010,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,1330.45,1306.35,0.0,0.0,2000.0,0.0,2015-11-06,0.0110230795729,1.10230795729,55,1305.60751932
24194,SRF,EQ,1316.25,1326.0,1257.5,1291.95,1284.55,1317.75,174622.0,224861527.1,2015-11-06,10713.0,INE647A01010,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1383.85,1313.75,0.0,0.0,0.0,0.0,2015-11-06,0.0165937202664,1.65937202664,83,1312.61580254
24307,SRTRANSFIN,EQ,912.85,938.85,909.9,932.25,930.95,913.85,312473.0,290668293.2,2015-11-06,13209.0,INE721A01013,FUTSTK,2015-11-26,0.0,XX,915.5,941.9,915.5,938.0,938.0,1119.0,6267.07,2496000.0,-28200.0,2015-11-06,0.00613006396588,0.613006396588,20,935.821667014
24308,SRTRANSFIN,EQ,912.85,938.85,909.9,932.25,930.95,913.85,312473.0,290668293.2,2015-11-06,13209.0,INE721A01013,FUTSTK,2015-12-31,0.0,XX,0.0,0.0,0.0,911.0,942.65,0.0,0.0,3000.0,0.0,2015-11-06,0.011032726887,1.1032726887,55,942.105042677
24309,SRTRANSFIN,EQ,912.85,938.85,909.9,932.25,930.95,913.85,312473.0,290668293.2,2015-11-06,13209.0,INE721A01013,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,959.0,948.0,0.0,0.0,0.0,0.0,2015-11-06,0.0166139240506,1.66139240506,83,947.162105279
26520,STAR,EQ,1267.0,1283.45,1232.3,1240.5,1235.0,1268.2,247091.0,308068998.8,2015-11-06,8864.0,INE939A01011,FUTSTK,2015-11-26,0.0,XX,1277.5,1288.0,1236.15,1246.15,1246.15,1516.0,7603.06,1829600.0,46800.0,2015-11-06,0.004533964611,0.4533964611,20,1245.2526446
26521,STAR,EQ,1267.0,1283.45,1232.3,1240.5,1235.0,1268.2,247091.0,308068998.8,2015-11-06,8864.0,INE939A01011,FUTSTK,2015-12-31,0.0,XX,1284.0,1284.0,1242.0,1248.9,1248.9,36.0,180.5,26400.0,6400.0,2015-11-06,0.00672591880855,0.672591880855,55,1253.61362879
26522,STAR,EQ,1267.0,1283.45,1232.3,1240.5,1235.0,1268.2,247091.0,308068998.8,2015-11-06,8864.0,INE939A01011,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,1323.45,1261.45,0.0,0.0,0.0,0.0,2015-11-06,0.0166078718935,1.66078718935,83,1260.34281748
26653,SUNPHARMA,EQ,816.05,822.35,800.55,803.4,801.9,815.95,3763950.0,3038969010.05,2015-11-06,149729.0,INE044A01036,FUTSTK,2015-11-26,0.0,XX,818.15,826.25,804.45,807.6,807.6,6505.0,31719.21,12018600.0,321000.0,2015-11-06,0.00520059435364,0.520059435364,20,806.478012635
26654,SUNPHARMA,EQ,816.05,822.35,800.55,803.4,801.9,815.95,3763950.0,3038969010.05,2015-11-06,149729.0,INE044A01036,FUTSTK,2015-12-31,0.0,XX,820.05,830.0,809.0,812.6,812.6,186.0,912.17,222600.0,49200.0,2015-11-06,0.0113216834851,1.13216834851,55,811.892937824
26655,SUNPHARMA,EQ,816.05,822.35,800.55,803.4,801.9,815.95,3763950.0,3038969010.05,2015-11-06,149729.0,INE044A01036,FUTSTK,2016-01-28,0.0,XX,820.0,826.45,815.95,816.35,816.35,12.0,59.03,7800.0,6000.0,2015-11-06,0.0158632939303,1.58632939303,83,816.251043584
26831,SUNTV,EQ,374.0,378.8,358.4,363.85,365.0,382.25,1252285.0,460612315.95,2015-11-06,23963.0,INE424H01027,FUTSTK,2015-11-26,0.0,XX,377.7,380.5,361.0,366.0,366.0,2349.0,17425.74,10404000.0,-276000.0,2015-11-06,0.00587431693989,0.587431693989,20,365.243994147
26832,SUNTV,EQ,374.0,378.8,358.4,363.85,365.0,382.25,1252285.0,460612315.95,2015-11-06,23963.0,INE424H01027,FUTSTK,2015-12-31,0.0,XX,373.5,373.5,366.3,368.4,368.4,87.0,644.97,154000.0,70000.0,2015-11-06,0.0123507057546,1.23507057546,55,367.696347308
26833,SUNTV,EQ,374.0,378.8,358.4,363.85,365.0,382.25,1252285.0,460612315.95,2015-11-06,23963.0,INE424H01027,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,391.8,370.0,0.0,0.0,4000.0,0.0,2015-11-06,0.0166216216216,1.66216216216,83,369.67007992
26960,SYNDIBANK,EQ,91.8,93.25,89.8,91.35,91.7,91.6,2522603.0,230785282.8,2015-11-06,14466.0,INE667A01018,FUTSTK,2015-11-26,0.0,XX,92.3,93.85,90.2,91.85,91.85,1718.0,7891.21,7580000.0,70000.0,2015-11-06,0.00544365813827,0.544365813827,20,91.6999831395
26961,SYNDIBANK,EQ,91.8,93.25,89.8,91.35,91.7,91.6,2522603.0,230785282.8,2015-11-06,14466.0,INE667A01018,FUTSTK,2015-12-31,0.0,XX,91.1,94.0,90.85,92.35,92.4,13.0,59.85,55000.0,15000.0,2015-11-06,0.0113636363636,1.13636363636,55,92.3156831843
26962,SYNDIBANK,EQ,91.8,93.25,89.8,91.35,91.7,91.6,2522603.0,230785282.8,2015-11-06,14466.0,INE667A01018,FUTSTK,2016-01-28,0.0,XX,0.0,0.0,0.0,93.0,92.9,0.0,0.0,5000.0,0.0,2015-11-06,0.0166846071044,1.66846071044,83,92.8112183612
27136,TATACHEM,EQ,414.9,418.0,406.2,409.8,411.0,415.4,317153.0,130407869.9,2015-11-06,7817.0,INE092A01019,FUTSTK,2015-11-26,0.0,XX,416.85,418.25,407.35,410.7,410.7,976.0,4418.58,4702500.0,17600.0,2015-11-06,0.00219138056976,0.219138056976,20,411.370039305
27137,TATACHEM,EQ,414.9,418.0,406.2,409.8,411.0,415.4,317153.0,130407869.9,2015-11-06,7817.0,INE092A01019,FUTSTK,2015-12-31,0.0,XX,418.9,418.9,411.6,413.2,413.2,7.0,31.88,36300.0,1100.0,2015-11-06,0.0082284607938,0.82284607938,55,414.132095993
